sigma_e,sigma_eta,delta,kappa,log10_kappa
0.04,0.021659040291327404,0.5750000000000001,575.3490405556907,2.759931393206828
0.04,0.021659040291327404,0.65,125.82401309420526,2.0997635326759982
0.04,0.021659040291327404,0.725,103.33952138269927,2.014266445778116
0.04,0.021659040291327404,0.8,79.35799849033056,1.8995907058249712
0.04,0.02549061020728657,0.05,25.600622778310225,1.408250530385824
0.04,0.02549061020728657,0.125,54.65437415397319,1.7376249255705036
0.04,0.02549061020728657,0.2,23.504870174033332,1.3711578567641505
0.04,0.02549061020728657,0.27499999999999997,39.05343848905633,1.591659277677627
0.04,0.02549061020728657,0.35,71.92453272722082,1.8568770490865383
0.04,0.02549061020728657,0.425,302.2454144307792,2.4803597206080252
0.04,0.02549061020728657,0.49999999999999994,676.591128127141,2.8303262987568862
0.04,0.02549061020728657,0.5750000000000001,76.58182233033433,1.8841256965453848
0.04,0.02549061020728657,0.65,196.4505076634162,2.293253155444264
0.04,0.02549061020728657,0.725,230.97176706248433,2.3635588969556514
0.04,0.02549061020728657,0.8,12.379047670369218,1.0926872353616315
0.04,0.03,0.05,47.669706169507066,1.6782424749949048
0.04,0.03,0.125,38.87893703422708,1.5897143826307727
0.04,0.03,0.2,109.50402121567403,2.039430067666656
0.04,0.03,0.27499999999999997,141.64115936112782,2.15118947288754
0.04,0.03,0.35,193.10817401482853,2.2858006572822536
0.04,0.03,0.425,512.4399910205453,2.7096430149091684
0.04,0.03,0.49999999999999994,87.24824689085398,1.940756709289929
0.04,0.03,0.5750000000000001,2053.44065791698,3.3124821567579272
0.04,0.03,0.65,777.8254086059301,2.890882125796673
0.04,0.03,0.725,399.04860438355684,2.601025796263192
0.04,0.03,0.8,188.4152444769634,2.2751160381828934
0.045,0.005,0.05,136.54697255804612,2.135282075651803
0.045,0.005,0.125,101.70229905893629,2.0073307705955465
0.045,0.005,0.2,139.203234028701,2.143649325105749
0.045,0.005,0.27499999999999997,80.56026100064409,1.9061208645832464
0.045,0.005,0.35,6.821951978109648,0.8339086579451112
0.045,0.005,0.425,55.690392630996094,1.7457802797837065
0.045,0.005,0.49999999999999994,112.7410182578432,2.052081952976323
0.045,0.005,0.5750000000000001,26.646050265927734,1.4256328428245437
0.045,0.005,0.65,454.8553401672962,2.657873297852056
0.045,0.005,0.725,43.457203911951176,1.638061779861283
0.045,0.005,0.8,70.36446123754207,1.847353366735188
0.045,0.005884519781214263,0.05,179.7814427561792,2.2547448613431396
0.045,0.005884519781214263,0.125,144.17070607526003,2.158877025416102
0.045,0.005884519781214263,0.2,94.25069684294361,1.9742845698478717
0.045,0.005884519781214263,0.27499999999999997,49.040734857464074,1.690556969302987
0.045,0.005884519781214263,0.35,54.48025399258271,1.7362391236352717
0.045,0.005884519781214263,0.425,41.73193298550587,1.6204685013063986
0.045,0.005884519781214263,0.49999999999999994,8.445225586227298,0.9266112548004809
0.045,0.005884519781214263,0.5750000000000001,13.718910580048256,1.1373196253752058
0.045,0.005884519781214263,0.65,114.60589839307072,2.0592069699319118
0.045,0.005884519781214263,0.725,17.747280782525106,1.2491318203989423
0.045,0.005884519781214263,0.8,101.46168432485457,2.00630206759028
0.045,0.006925514611100392,0.05,103.81700157663464,2.016268481511365
0.045,0.006925514611100392,0.125,152.76677591377907,2.1840289130994277
0.045,0.006925514611100392,0.2,54.78597834067643,1.738669421468543
0.045,0.006925514611100392,0.27499999999999997,28.560449891875738,1.4557650442813146
0.045,0.006925514611100392,0.35,37.9209729288627,1.5788794713932397
0.045,0.006925514611100392,0.425,10.0934092104925,1.0040378809274941
0.045,0.006925514611100392,0.49999999999999994,49.01463641109266,1.6903257854042086
0.045,0.006925514611100392,0.5750000000000001,31.2584381419589,1.4949672742821893
0.045,0.006925514611100392,0.65,152.7960927318425,2.1841122486984643
0.045,0.006925514611100392,0.725,31.89671030502114,1.5037458940274366
0.045,0.006925514611100392,0.8,105.93034438348946,2.025020384192568
0.045,0.008150665544821734,0.05,512.2661833871587,2.709495687414319
0.045,0.008150665544821734,0.125,138.20057912445236,2.1405098629370727
0.045,0.008150665544821734,0.2,111.31736497622201,2.04656291748027
0.045,0.008150665544821734,0.27499999999999997,37.75119762919167,1.576930733859219
0.045,0.008150665544821734,0.35,29.519345418842107,1.4701067229295703
0.045,0.008150665544821734,0.425,26.134225766291017,1.4172096385294974
0.045,0.008150665544821734,0.49999999999999994,20.888630898038315,1.3199099759825874
0.045,0.008150665544821734,0.5750000000000001,94.42989438961386,1.9751095039715199
0.045,0.008150665544821734,0.65,77.65916332594144,1.890192707290583
0.045,0.008150665544821734,0.725,35.42249381513354,1.5492791331393758
0.045,0.008150665544821734,0.8,15.029007773620624,1.1769303090855223
0.045,0.009592550525713006,0.05,245.69142609842598,2.390390001156058
0.045,0.009592550525713006,0.125,125.33769866486361,2.0980817163227345
0.045,0.009592550525713006,0.2,67.25451129914057,1.8277214212634536
0.045,0.009592550525713006,0.27499999999999997,39.3256495941583,1.5946759051752577
0.045,0.009592550525713006,0.35,59.94269628873957,1.777736274094857
0.045,0.009592550525713006,0.425,14.60088255951463,1.164379107780519
0.045,0.009592550525713006,0.49999999999999994,30.854728873679022,1.4893217345396634
0.045,0.009592550525713006,0.5750000000000001,85.88001635024519,1.933892118447264
0.045,0.009592550525713006,0.65,30.368675753582263,1.482425854629796
0.045,0.009592550525713006,0.725,42.265037145055125,1.625981254995933
0.045,0.009592550525713006,0.8,57.7287869396275,1.7613924317241452
0.045,0.011289510664171094,0.05,123.38963539384066,2.091278680926487
0.045,0.011289510664171094,0.125,133.00142758006635,2.1238563025221078
0.045,0.011289510664171094,0.2,69.61812920677893,1.8427223486510977
0.045,0.011289510664171094,0.27499999999999997,33.34475143144243,1.5230274843171163
0.045,0.011289510664171094,0.35,41.046503544797915,1.6132761686205437
0.045,0.011289510664171094,0.425,47.781722150924054,1.6792617985566984
0.045,0.011289510664171094,0.49999999999999994,17.10871946107811,1.2332175050525245
0.045,0.011289510664171094,0.5750000000000001,58.736837124981925,1.7689105568250156
0.045,0.011289510664171094,0.65,55.45270387401395,1.7439227272017643
0.045,0.011289510664171094,0.725,79.20192804960902,1.8987357539520446
0.045,0.011289510664171094,0.8,7.081502225191777,0.8501253959535545
0.045,0.013286669764708835,0.05,45.513651831752874,1.6581416829410551
0.045,0.013286669764708835,0.125,126.03516374332229,2.1004917299519343
0.045,0.013286669764708835,0.2,80.38639410418533,1.9051825479336506
0.045,0.013286669764708835,0.27499999999999997,62.44115869461217,1.7954709534872293
0.045,0.013286669764708835,0.35,38.72504399814435,1.5879919198628885
0.045,0.013286669764708835,0.425,28.675538011771653,1.4575115749029195
0.045,0.013286669764708835,0.49999999999999994,71.78651257328596,1.8560428555901458
0.045,0.013286669764708835,0.5750000000000001,27.28918252239931,1.4359905260939125
0.045,0.013286669764708835,0.65,77.98683916766244,1.8920213185992645
0.045,0.013286669764708835,0.725,121.75926104217437,2.085502003698181
0.045,0.013286669764708835,0.8,46.66254567926977,1.668968428077572
0.045,0.015637134211378124,0.05,29.925223524065757,1.476037403018491
0.045,0.015637134211378124,0.125,20.85651260041465,1.3192416921531651
0.045,0.015637134211378124,0.2,65.86857030348706,1.8186782370555288
0.045,0.015637134211378124,0.27499999999999997,105.82867760540427,2.0246033693830636
0.045,0.015637134211378124,0.35,73.99548815555735,1.8692052396109444
0.045,0.015637134211378124,0.425,48.09630074063381,1.6821116745087228
0.045,0.015637134211378124,0.49999999999999994,27.599468786928206,1.4409007231838418
0.045,0.015637134211378124,0.5750000000000001,106.17266339983148,2.026012712010484
0.045,0.015637134211378124,0.65,15.292040481053329,1.1844654390118357
0.045,0.015637134211378124,0.725,52.08704159116766,1.716729691333299
0.045,0.015637134211378124,0.8,107.16289542564786,2.0300444392623542
0.045,0.018403405117671374,0.05,28.388448810178673,1.4531416626355882
0.045,0.018403405117671374,0.125,61.75491382931026,1.790671520053958
0.045,0.018403405117671374,0.2,57.377749793916784,1.758743512344147
0.045,0.018403405117671374,0.27499999999999997,65.76429700295513,1.8179901820214057
0.045,0.018403405117671374,0.35,111.57265910283776,2.0475577837098764
0.045,0.018403405117671374,0.425,92.81886998994992,1.967636276859174
0.045,0.018403405117671374,0.49999999999999994,55.3059375458785,1.7427717588813143
0.045,0.018403405117671374,0.5750000000000001,93.42033085573365,1.9704414010438747
0.045,0.018403405117671374,0.65,42.32717875923817,1.6266193223335081
0.045,0.018403405117671374,0.725,59.59584569426807,1.7752159870063884
0.045,0.018403405117671374,0.8,89.03734709470939,1.949572211532258
0.045,0.021659040291327404,0.05,23.494733923268193,1.3709705310226985
0.045,0.021659040291327404,0.125,139.4574945866663,2.1444418586535
0.045,0.021659040291327404,0.2,35.45051308680147,1.5496225252498064
0.045,0.021659040291327404,0.27499999999999997,40.595420375527574,1.6084770429905213
0.045,0.021659040291327404,0.35,70.18093789960375,1.8462191678392152
0.045,0.021659040291327404,0.425,94.39589238407545,1.9749530964829993
0.045,0.021659040291327404,0.49999999999999994,45.21479772719723,1.6552805923228824
0.045,0.021659040291327404,0.5750000000000001,75.18488873328563,1.8761305613466863
0.045,0.021659040291327404,0.65,243.3302052027957,2.3861960223656014
0.045,0.021659040291327404,0.725,278.9424951038547,2.4455146812910065
0.045,0.021659040291327404,0.8,57.20900544497428,1.7574643978003812
0.045,0.02549061020728657,0.05,34.82332011393493,1.541870175121982
0.045,0.02549061020728657,0.125,54.63079491208319,1.7374375198156933
0.045,0.02549061020728657,0.2,25.297193619674882,1.4030723447690499
0.045,0.02549061020728657,0.27499999999999997,21.833442100722515,1.3391222087969727
0.045,0.02549061020728657,0.35,26.342099046026597,1.4206503783624953
0.045,0.02549061020728657,0.425,72.27519408687476,1.858989266593066
0.045,0.02549061020728657,0.49999999999999994,90.71419076239344,1.9576752306954652
0.045,0.02549061020728657,0.5750000000000001,631.9201485683698,2.8006622029230286
0.045,0.02549061020728657,0.65,127.59438424087973,2.105831560381477
0.045,0.02549061020728657,0.725,189.0119667243034,2.276489301092869
0.045,0.02549061020728657,0.8,72.81768553984885,1.8622368710652941
0.045,0.03,0.05,47.43366378289129,1.6760866709145799
0.045,0.03,0.125,30.181198780301205,1.47973648571559
0.045,0.03,0.2,25.004129884655637,1.3980117461915207
0.045,0.03,0.27499999999999997,40.84919534336469,1.6111835061223299
0.045,0.03,0.35,91.41119708576718,1.960999396332544
0.045,0.03,0.425,144.2028869235152,2.158973954990914
0.045,0.03,0.49999999999999994,341.86858821679436,2.5338591985128174
0.045,0.03,0.5750000000000001,649.5291550969272,2.8125986498101803
0.045,0.03,0.65,977.3396404661704,2.990045513920795
0.045,0.03,0.725,547.940710044733,2.7387335681678424
0.045,0.03,0.8,103.33443445604208,2.014245066943337
0.049999999999999996,0.005,0.05,120.82130608432094,2.082143526163747
0.049999999999999996,0.005,0.125,75.99051455258288,1.8807593852470286
0.049999999999999996,0.005,0.2,50.44724967733899,1.7028374940116902
0.049999999999999996,0.005,0.27499999999999997,43.78391629224572,1.6413146048345555
0.049999999999999996,0.005,0.35,19.135595639071354,1.2818419851774927
0.049999999999999996,0.005,0.425,43.35571754430731,1.6370463782645006
0.049999999999999996,0.005,0.49999999999999994,269.6868589687822,2.43085978510181
0.049999999999999996,0.005,0.5750000000000001,150.95804400593488,2.1788562599514396
0.049999999999999996,0.005,0.65,324.97755732412185,2.511853370003995
0.049999999999999996,0.005,0.725,142.55495179888982,2.1539823075913382
0.049999999999999996,0.005,0.8,40.89625749503701,1.611683566598509
0.049999999999999996,0.005884519781214263,0.05,392.75634031309147,2.594123204636934
0.049999999999999996,0.005884519781214263,0.125,76.86328752628548,1.885718955772243
0.049999999999999996,0.005884519781214263,0.2,71.67589112553941,1.85537310110926
0.049999999999999996,0.005884519781214263,0.27499999999999997,32.99452127834463,1.5184418315106416
0.049999999999999996,0.005884519781214263,0.35,13.478477743881905,1.1296408458518687
0.049999999999999996,0.005884519781214263,0.425,33.484085740093356,1.5248384453222765
0.049999999999999996,0.005884519781214263,0.49999999999999994,30.01118925053633,1.4772832055118916
0.049999999999999996,0.005884519781214263,0.5750000000000001,45.72863974592076,1.6601882829545542
0.049999999999999996,0.005884519781214263,0.65,28.545397850345015,1.4555361003469185
0.049999999999999996,0.005884519781214263,0.725,92.1458031010331,1.9644755595054977
0.049999999999999996,0.005884519781214263,0.8,13.650874827170199,1.1351604843759129
0.049999999999999996,0.006925514611100392,0.05,719.6096435059256,2.857096974703179
0.049999999999999996,0.006925514611100392,0.125,247.51550516884018,2.393602409727568
0.049999999999999996,0.006925514611100392,0.2,38.18205350655323,1.5818592819042192
0.049999999999999996,0.006925514611100392,0.27499999999999997,21.633461184862938,1.335126008723992
0.049999999999999996,0.006925514611100392,0.35,20.765685398800457,1.3173462701439214
0.049999999999999996,0.006925514611100392,0.425,39.93644953868531,1.6013694522648596
0.049999999999999996,0.006925514611100392,0.49999999999999994,138.819785418046,2.1424513687521887
0.049999999999999996,0.006925514611100392,0.5750000000000001,32.16715046941701,1.507412590581168
0.049999999999999996,0.006925514611100392,0.65,37.448076626938274,1.5734295167815948
0.049999999999999996,0.006925514611100392,0.725,34.51072049982737,1.537954026397625
0.049999999999999996,0.006925514611100392,0.8,20.776348442688214,1.3175692202883518
0.049999999999999996,0.008150665544821734,0.05,146.56250876473814,2.1660228903668775
0.049999999999999996,0.008150665544821734,0.125,274.04404651187014,2.437820371651321
0.049999999999999996,0.008150665544821734,0.2,97.81312936155055,1.990397153627761
0.049999999999999996,0.008150665544821734,0.27499999999999997,25.0828787473218,1.399377378742816
0.049999999999999996,0.008150665544821734,0.35,16.026873034588576,1.2048487964467784
0.049999999999999996,0.008150665544821734,0.425,63.54350004766363,1.803071132579937
0.049999999999999996,0.008150665544821734,0.49999999999999994,49.05751923816513,1.6907055828345723
0.049999999999999996,0.008150665544821734,0.5750000000000001,33.05742690199816,1.519269046278583
0.049999999999999996,0.008150665544821734,0.65,34.75286628491024,1.5409906293688662
0.049999999999999996,0.008150665544821734,0.725,29.803229432333367,1.4742633261115439
0.049999999999999996,0.008150665544821734,0.8,37.69448573526063,1.5762778226220717
0.049999999999999996,0.009592550525713006,0.05,63.56765301627211,1.8032361771234193
0.049999999999999996,0.009592550525713006,0.125,157.7484532939997,2.197965109728063
0.049999999999999996,0.009592550525713006,0.2,118.74889263587445,2.0746295684074596
0.049999999999999996,0.009592550525713006,0.27499999999999997,31.3570490801886,1.4963351857569465
0.049999999999999996,0.009592550525713006,0.35,46.636864907027146,1.668729347940033
0.049999999999999996,0.009592550525713006,0.425,42.20611633814236,1.6253753917063631
